0x00071503	daw_monitor.b.channel.6.mute
0x00071504	daw_monitor.b.channel.6.pan
0x00071508	daw_monitor.b.channel.6.volume
0x00071600	daw_monitor.b.channel.7.stereo
0x00071602	daw_monitor.b.channel.7.solo
0x00071603	daw_monitor.b.channel.7.mute
0x00071604	daw_monitor.b.channel.7.pan
0x00071608	daw_monitor.b.channel.7.volume
0x00071700	daw_monitor.b.channel.8.stereo
0x00071702	daw_monitor.b.channel.8.solo
0x00071703	daw_monitor.b.channel.8.mute
0x00071704	daw_monitor.b.channel.8.pan
0x00071708	daw_monitor.b.channel.8.volume
0x00071800	daw_monitor.b.channel.9.stereo
0x00071802	daw_monitor.b.channel.9.solo
0x00071803	daw_monitor.b.channel.9.mute
0x00071804	daw_monitor.b.channel.9.pan
0x00071808	daw_monitor.b.channel.9.volume
0x00071900	daw_monitor.b.channel.10.stereo
0x00071902	daw_monitor.b.channel.10.solo
0x00071903	daw_monitor.b.channel.10.mute
0x00071904	daw_monitor.b.channel.10.pan
0x00071908	daw_monitor.b.channel.10.volume
0x00072000	daw_monitor.c.channel.1.stereo
0x00072002	daw_monitor.c.channel.1.solo
0x00072003	daw_monitor.c.channel.1.mute
0x00072004	daw_monitor.c.channel.1.pan
0x00072008	daw_monitor.c.channel.1.volume
0x00072100	daw_monitor.c.channel.2.stereo
0x00072102	daw_monitor.c.channel.2.solo
0x00072103	daw_monitor.c.channel.2.mute
0x00072104	daw_monitor.c.channel.2.pan
0x00072108	daw_monitor.c.channel.2.volume
0x00072200	daw_monitor.c.channel.3.stereo
0x00072202	daw_monitor.c.channel.3.solo
0x00072203	daw_monitor.c.channel.3.mute
0x00072204	daw_monitor.c.channel.3.pan
0x00072208	daw_monitor.c.channel.3.volume
0x00072300	daw_monitor.c.channel.4.stereo
0x00072302	daw_monitor.c.channel.4.solo
0x00072303	daw_monitor.c.channel.4.mute
0x00072304	daw_monitor.c.channel.4.pan
0x00072308	daw_monitor.c.channel.4.volume
0x00072400	daw_monitor.c.channel.5.stereo
0x00072402	daw_monitor.c.channel.5.solo
0x00072403	daw_monitor.c.channel.5.mute
0x00072404	daw_monitor.c.channel.5.pan
0x00072408	daw_monitor.c.channel.5.volume
0x00072500	daw_monitor.c.channel.6.stereo
0x00072502	daw_monitor.c.channel.6.solo
0x00072503	daw_monitor.c.channel.6.mute
0x00072504	daw_monitor.c.channel.6.pan
0x00072508	daw_monitor.c.channel.6.volume
0x00072600	daw_monitor.c.channel.7.stereo
0x00072602	daw_monitor.c.channel.7.solo
0x00072603	daw_monitor.c.channel.7.mute
0x00072604	daw_monitor.c.channel.7.pan
0x00072608	daw_monitor.c.channel.7.volume
0x00072700	daw_monitor.c.channel.8.stereo
0x00072702	daw_monitor.c.channel.8.solo
0x00072703	daw_monitor.c.channel.8.mute
0x00072704	daw_monitor.c.channel.8.pan
0x00072708	daw_monitor.c.channel.8.volume
0x00072800	daw_monitor.c.channel.9.stereo
0x00072802	daw_monitor.c.channel.9.solo
0x00072803	daw_monitor.c.channel.9.mute
0x00072804	daw_monitor.c.channel.9.pan
0x00072808	daw_monitor.c.channel.9.volume
0x00072900	daw_monitor.c.channel.10.stereo
0x00072902	daw_monitor.c.channel.10.solo
0x00072903	daw_monitor.c.channel.10.mute
0x00072904	daw_monitor.c.channel.10.pan
0x00072908	daw_monitor.c.channel.10.volume
0x00073000	daw_monitor.d.channel.1.stereo
0x00073002	daw_monitor.d.channel.1.solo
0x00073003	daw_monitor.d.channel.1.mute
0x00073004	daw_monitor.d.channel.1.pan
0x00073008	daw_monitor.d.channel.1.volume
0x00073100	daw_monitor.d.channel.2.stereo
0x00073102	daw_monitor.d.channel.2.solo
0x00073103	daw_monitor.d.channel.2.mute
0x00073104	daw_monitor.d.channel.2.pan
0x00073108	daw_monitor.d.channel.2.volume
0x00073200	daw_monitor.d.channel.3.stereo
0x00073202	daw_monitor.d.channel.3.solo
0x00073203	daw_monitor.d.channel.3.mute
0x00073204	daw_monitor.d.channel.3.pan
0x00073208	daw_monitor.d.channel.3.volume
0x00073300	daw_monitor.d.channel.4.stereo
0x00073302	daw_monitor.d.channel.4.solo
0x00073303	daw_monitor.d.channel.4.mute
0x00073304	daw_monitor.d.channel.4.pan
0x00073308	daw_monitor.d.channel.4.volume
0x00073400	daw_monitor.d.channel.5.stereo
0x00073402	daw_monitor.d.channel.5.solo
0x00073403	daw_monitor.d.channel.5.mute
0x00073404	daw_monitor.d.channel.5.pan
0x00073408	daw_monitor.d.channel.5.volume
0x00073500	daw_monitor.d.channel.6.stereo
0x00073502	daw_monitor.d.channel.6.solo
0x00073503	daw_monitor.d.channel.6.mute
0x00073504	daw_monitor.d.channel.6.pan
0x00073508	daw_monitor.d.channel.6.volume
0x00073600	daw_monitor.d.channel.7.stereo
0x00073602	daw_monitor.d.channel.7.solo
0x00073603	daw_monitor.d.channel.7.mute
0x00073604	daw_monitor.d.channel.7.pan
0x00073608	daw_monitor.d.channel.7.volume
0x00073700	daw_monitor.d.channel.8.stereo
0x00073702	daw_monitor.d.channel.8.solo
0x00073703	daw_monitor.d.channel.8.mute
0x00073704	daw_monitor.d.channel.8.pan
0x00073708	daw_monitor.d.channel.8.volume
0x00073800	daw_monitor.d.channel.9.stereo
0x00073802	daw_monitor.d.channel.9.solo
0x00073803	daw_monitor.d.channel.9.mute
0x00073804	daw_monitor.d.channel.9.pan
0x00073808	daw_monitor.d.channel.9.volume
0x00073900	daw_monitor.d.channel.10.stereo
0x00073902	daw_monitor.d.channel.10.solo
0x00073903	daw_monitor.d.channel.10.mute
0x00073904	daw_monitor.d.channel.10.pan
0x00073908	daw_monitor.d.channel.10.volume
0x00080000	master.direct_monitor.a.left.stereo
0x00080001	master.direct_monitor.a.left.volume
0x00080007	master.direct_monitor.a.reverb_return
0x0008000d	master.direct_monitor.a.link
0x00080100	master.direct_monitor.a.right.stereo
0x00080101	master.direct_monitor.a.right.volume
0x00081000	master.direct_monitor.b.left.stereo
0x00081001	master.direct_monitor.b.left.volume
0x0008100d	master.direct_monitor.b.link
0x00081100	master.direct_monitor.b.right.stereo
0x00081101	master.direct_monitor.b.right.volume
0x00082000	master.direct_monitor.c.left.stereo
0x00082001	master.direct_monitor.c.left.volume
0x0008200d	master.direct_monitor.c.link
0x00082100	master.direct_monitor.c.right.stereo
0x00082101	master.direct_monitor.c.right.volume
0x00083000	master.direct_monitor.d.left.stereo
0x00083001	master.direct_monitor.d.left.volume
0x0008300d	master.direct_monitor.d.link
0x00083100	master.direct_monitor.d.right.stereo
0x00083101	master.direct_monitor.d.right.volume
0x00090000	master.daw_monitor.a.left.stereo
0x00090001	master.daw_monitor.a.left.volume
0x00090100	master.daw_monitor.a.right.stereo
0x00090101	master.daw_monitor.a.right.volume
0x00091000	master.daw_monitor.b.left.stereo
0x00091001	master.daw_monitor.b.left.volume
0x00091100	master.daw_monitor.b.right.stereo
0x00091101	master.daw_monitor.b.right.volume
0x00092000	master.daw_monitor.c.left.stereo
0x00092001	master.daw_monitor.c.left.volume
0x00092100	master.daw_monitor.c.right.stereo
0x00092101	master.daw_monitor.c.right.volume
0x00093000	master.daw_monitor.d.left.stereo
0x00093001	master.daw_monitor.d.left.volume
0x00093100	master.daw_monitor.d.right.stereo
0x00093101	master.daw_monitor.d.right.volume
0x000a0000	meters_active
0x01000000	load_settings
